"HotlineID","GroupID","DateOfCall","DateFirstObserved","Notes","Mortality","Fish","Species","Magnitude","SalinityType","WaterBodyName","Near","LatDD","LonDD","SuspectedCause"
225,,1996-03-16,1996-03-16,"*",TRUE,TRUE,"Species Unidentified","20to100","Saltwater","N Skyway Bridge - Tampa",,27.66777,-82.66777,"Unknown"
226,,1996-03-16,1996-03-16,"*",TRUE,TRUE,"Species Unidentified","20to100","Saltwater","S Skyway Bridge - Tampa",,27.62833,-82.65138,"Unknown"
227,,1996-03-17,1996-03-17,"*",TRUE,TRUE,"Species Unidentified","20to100","Saltwater","N Skyway Bridge - Tampa",,27.66777,-82.66777,"Unknown"
228,,1996-03-18,1996-03-18,"*",TRUE,TRUE,"Species Unidentified","20to100","Brackish","Tampa Bay",,27.93472,-82.4586,"Unknown"
229,,1996-03-18,1996-03-18,"*",TRUE,TRUE,"Mullet, Catfish","20to100","Saltwater","Treasure Island - Tampa",,27.7575,-82.73555,"Unknown"
231,,1996-04-01,1996-04-01,"*",TRUE,TRUE,"Mullet, Catfish","20to100","Saltwater","4-7 Miles Off Egmont - Tampa",,27.58417,-82.76276,"Unknown"
232,,1996-04-05,1996-04-05,"*",TRUE,TRUE,"Species Unidentified","20to100","Saltwater","Cannals, Anna Maria - Tampa",,27.50138,-82.71917,"Unknown"
235,,1996-04-11,1996-04-11,"*",TRUE,TRUE,"Species Unidentified","20to100","Saltwater","Teco Big Bend - Tampa",,27.7911,-82.40722,"HighTemperature"
236,,1996-04-16,1996-04-16,"*",TRUE,TRUE,"Mullet, Catfish","20to100","Freshwater","Caloosahatchee - Tampa",,27.50138,-82.71917,"Unknown"
241,,1996-04-24,1996-04-24,"*",TRUE,TRUE,"Species Unidentified","20to100","Freshwater","Allen's Creek - Tampa",,27.96305,-82.80083,"Unknown"
256,,1996-05-28,1996-05-28,"*",TRUE,TRUE,"Species Unidentified","20to100","Brackish","Alligator Point - Tampa",,27.97972,-82.695,"Unknown"
269,,1996-06-03,1996-06-03,"Full Packet sent - Dead, diseased snook. Near zoo. Picked up fish - in freezer.",TRUE,TRUE,"Snook","20to100","Freshwater","Hillsborough River - Tampa",,28.10361,-82.27834,"Unknown"
282,,1996-06-05,1996-06-05,"No # given",TRUE,TRUE,"Species Unidentified","20to100","Saltwater","St. Teresa Beach - Tampa",,27.78388,-82.63472,"Unknown"
306,,1996-06-20,1996-06-20,"*",TRUE,TRUE,"Species Unidentified","20to100","Unknown","6 miles off Anclote - Tampa",,28.14833,-82.92667,"Unknown"
314,,1996-06-25,1996-06-25,"No information was listed on the hotline datasheet.",TRUE,TRUE,"Species Unidentified","20to100","Brackish","Tampa Bay",,27.93472,-82.4586,"Unknown"
317,,1996-06-26,1996-06-26,"Mullet - out of control - can't swim straight",TRUE,TRUE,"Mullet","20to100","Freshwater","Bowlees Creek - Tampa",,27.41193,-82.57943,"Unknown"
334,,1996-07-13,1996-07-13,"Fishkill reported by vessel.  Longitude - 082-55.356",TRUE,TRUE,"Mullet","20to100","Unknown","6 miles off Anclote - Tampa",,28.14833,-82.92667,"Unknown"
343,,1996-08-14,1996-08-14,"*",TRUE,TRUE,"Species Unidentified","20to100","Unknown","Tampa Bay",,28.06778,-82.75138,"Unknown"
349,,1996-09-11,1996-09-11,"Full packet sent.",TRUE,TRUE,"Crab, Species Unidentified","20to100","Saltwater","St. Petersburg - Canal behind Condo - Tampa",,27.8261,-82.60055,"Unknown"
350,,1996-09-11,1996-09-11,"*",TRUE,TRUE,"Crab, Species Unidentified","20to100","Saltwater","Gulf Harbor - Canal behind house - Tampa",,27.82472,-82.81721,"Unknown"
351,,1996-09-11,1996-09-11,"*",TRUE,TRUE,"Species Unidentified","20to100","Saltwater","Gulf Harbor - Tampa",,27.82472,-82.81721,"Unknown"
354,,1996-09-12,1996-09-12,"*",TRUE,TRUE,"Species Unidentified","20to100","Brackish","Tampa Bay",,27.93472,-82.4586,"Unknown"
490,,1996-12-04,1996-12-04,"Ink fish beaching themselves",TRUE,TRUE,"Inkfish","20to100","Saltwater","Bay Pines boat ramp - Tampa",,27.80138,-82.77834,"Unknown"
494,,1996-12-21,1996-12-21,"*",TRUE,TRUE,"Jack Crevalle, Pompano, Permit","100s","Freshwater","Port Tarpon Dead Fish on Anclote River - Tampa",,28.15111,-82.67,"LowTemperature"
497,,1996-12-21,1996-12-21,"*",TRUE,TRUE,"Species Unidentified","20to100","Freshwater","Little Manatee River",,27.71417,-82.46555,"LowTemperature"
502,,1996-12-23,1996-12-23,"*",TRUE,TRUE,"Species Unidentified","20to100","Unknown","Tampa Bay",,28.14583,-82.75694,"LowTemperature"
503,,1996-12-24,1996-12-24,"*",TRUE,TRUE,"Species Unidentified","20to100","Saltwater","Boatyard village near water treatment plant - Tampa",,27.97638,-82.7586,"LowTemperature"
505,,1996-12-28,1996-12-28,"Dead Jacks coming in on high tide",TRUE,TRUE,"Jack Crevalle","20to100","Saltwater","Whitcomb Bayou - Tampa",,28.14361,-82.765,"RedTide"
506,,1996-12-28,1996-12-28,"*",TRUE,TRUE,"Species Unidentified","20to100","Saltwater","Behind Bonnie Bay - 62nd and 66th St. - Tampa",,27.8425,-82.69971,"LowTemperature"
525,,1997-04-05,1997-04-05,"*",TRUE,TRUE,"Species Unidentified","20to100","Freshwater","Valrico Lake - Tampa",,27.95472,-82.25916,"LowDissolvedOxygen"
526,,1997-04-07,1997-04-07,"*",TRUE,TRUE,"Species Unidentified","20to100","Freshwater","Valrico Lake - Tampa",,27.95472,-82.25916,"LowDissolvedOxygen"
537,,1997-07-16,1997-07-16,"*",TRUE,TRUE,"Species Unidentified","20to100","Freshwater","Allen's Creek - Tampa",,27.96305,-82.80083,"Unknown"
540,,1997-07-17,1997-07-17,"Lake in Coquina Keys Arms Apartments South.",TRUE,TRUE,"Snook, Mullet","20to100","Freshwater","Tampa Bay",,27.8261,-82.60055,"LowDissolvedOxygen"
541,,1997-07-18,1997-07-18,"No spray zone - 2nd call.",TRUE,TRUE,"Species Unidentified","20to100","Freshwater","Lake Magdolene - Tampa",,28.08083,-82.48277,"HerbicidePesticide"
542,,1997-07-20,1997-07-20,"*",TRUE,TRUE,"Species Unidentified","20to100","Freshwater","Bloomindale Golf Course 13th Hole - Tampa",,27.95472,-82.25916,"LowDissolvedOxygen"
543,,1997-07-20,1997-07-20,"*",TRUE,TRUE,"Species Unidentified","20to100","Saltwater","Dunedin Causeway Pier - Tampa",,28.0125,-82.8175,"Unknown"
544,,1997-07-21,1997-07-21,"*",TRUE,TRUE,"Carp","20to100","Freshwater","Thompson Sub-Division - Tampa",,27.97527,-82.45583,"LowDissolvedOxygen"
555,,1997-08-01,1997-08-01,"Sherwood Point RV Park",TRUE,TRUE,"Snook, Grunt","20to100","Saltwater","Tampa Bay",,28.06778,-82.75138,"LowDissolvedOxygen"
564,,1997-08-04,1997-08-04,"*",TRUE,TRUE,"Species Unidentified","20to100","Brackish","Broadwaters Estates - Tampa",,27.72083,-82.68388,"Unknown"
607,,1997-10-07,1997-10-07,"*",TRUE,TRUE,"Species Unidentified","20to100","Brackish","Palm River - Tampa",,27.93417,-82.37888,"Unknown"
608,,1997-10-07,1997-10-07,"Bypass canal on Palm River.",TRUE,TRUE,"Species Unidentified","20to100","Freshwater","Palm River - Tampa",,27.93417,-82.37888,"LowDissolvedOxygen"
641,,1997-10-20,1997-10-20,"*",TRUE,TRUE,"Shad","20to100","Freshwater","Lake Rango - Tampa",,27.9375,-82.2836,"LowDissolvedOxygen"
649,,1997-10-23,1997-10-23,"Apt 130",TRUE,TRUE,"Species Unidentified","20to100","Saltwater","Overlook Drive - Tampa",,27.75027,-82.63084,"Unknown"
653,,1997-10-26,1997-10-26,"*",TRUE,TRUE,"Species Unidentified","20to100","Freshwater","Tampa Bay",,27.8261,-82.60055,"LowDissolvedOxygen"
672,,1997-12-03,1997-12-03,"Unknown",TRUE,TRUE,"Species Unidentified","20to100","Freshwater","Alafia River - Tampa",,27.88443,-82.3211,"OtherChemicalSpill"
673,,1997-12-11,1997-12-11,"*",TRUE,TRUE,"Snook, Snapper, Sheepshead","100s","Freshwater","Alafia River - Tampa",,27.8486,-82.36916,"Unknown"
674,,1997-12-14,1997-12-14,"*",TRUE,TRUE,"Species Unidentified","20to100","Freshwater","Alafia River - Tampa",,27.85,-82.1675,"Unknown"
676,,1997-12-19,1997-12-19,"He has video",TRUE,TRUE,"Mullet","1000s","Saltwater","N end Longboat Key - Tampa",,27.39055,-82.64193,"Unknown"
681,,1998-01-07,1998-01-07,"*",TRUE,TRUE,"Species Unidentified","20to100","Unknown","Tampa Bay",,28.14583,-82.75694,"LowTemperature"
687,,1998-01-15,1998-01-15,"*",TRUE,TRUE,"Species Unidentified","20to100","Saltwater","Clearwater Beach - Tampa",,27.98972,-82.82667,"LowTemperature"
701,,1998-02-01,1998-02-01,"*",TRUE,TRUE,"Species Unidentified","20to100","Saltwater","Teco Plant - Tampa",,27.7911,-82.40722,"LowTemperature"
704,,1998-02-20,1998-02-20,"*",TRUE,TRUE,"Species Unidentified","20to100","Saltwater","Upper Tb - Tampa",,27.93443,-82.65527,"LowTemperature"
707,,1998-02-21,1998-02-21,"*",TRUE,TRUE,"Species Unidentified","20to100","Saltwater","E End Skyway - Tampa",,27.62833,-82.65138,"LowTemperature"
726,,1998-03-09,1998-03-09,"*",TRUE,TRUE,"Species Unidentified","20to100","Freshwater","Bookers Creek - Tampa",,27.75083,-82.63638,"LowTemperature"
729,,1998-03-10,1998-03-10,"*",TRUE,TRUE,"Species Unidentified","20to100","Unknown","Tampa Bay",,28.06778,-82.75138,"LowTemperature"
754,,1998-03-12,1998-03-12,"*",TRUE,TRUE,"Species Unidentified","20to100","Brackish","Outrigger Marina - Tampa",,27.93472,-82.4586,"LowTemperature"
804,,1998-03-18,1998-03-18,"*",TRUE,TRUE,"Species Unidentified","20to100","Saltwater","Gulf Harbor - Tampa",,27.82472,-82.81721,"Unknown"
819,,1998-03-19,1998-03-19,"*",TRUE,TRUE,"Species Unidentified","20to100","Saltwater","Gulf Harbor - Tampa",,27.82472,-82.81721,"Unknown"
824,,1998-03-19,1998-03-19,"*",TRUE,TRUE,"Species Unidentified","20to100","Saltwater","Gulf Harbor - Tampa",,27.82472,-82.81721,"Unknown"
1025,,1998-04-07,1998-04-07,"*",TRUE,TRUE,"Species Unidentified","20to100","Freshwater","Pond - Tampa",,28.15083,-82.46167,"LowDissolvedOxygen"
1116,,1998-04-29,1998-04-29,"*",TRUE,TRUE,"Species Unidentified","20to100","Saltwater","Bird Sanct Max Moorings - Tampa",,27.72083,-82.68388,"Unknown"
1118,,1998-04-29,1998-04-29,"*",TRUE,TRUE,"Species Unidentified","20to100","Freshwater","Tampa Bay",,28.10361,-82.27834,"LowDissolvedOxygen"
1119,,1998-04-29,1998-04-29,"*",TRUE,TRUE,"Species Unidentified","20to100","Freshwater","Tampa Bay",,28.15083,-82.46167,"LowDissolvedOxygen"
1121,,1998-04-29,1998-04-29,"*",TRUE,TRUE,"Species Unidentified","20to100","Unknown","Tampa Bay",,27.93472,-82.4586,"Unknown"
1125,,1998-04-30,1998-04-30,"*",TRUE,TRUE,"Species Unidentified","20to100","Brackish","Hillsborough River - Tampa",,28.10361,-82.27834,"Unknown"
1195,,1998-05-08,1998-05-08,"*",TRUE,TRUE,"Species Unidentified","20to100","Unknown","Tampa Bay",,27.89305,-82.7911,"Unknown"
1199,,1998-05-08,1998-05-08,"*",TRUE,TRUE,"Species Unidentified","20to100","Freshwater","Lake - Tampa",,27.985,-82.27583,"LowDissolvedOxygen"
1212,,1998-05-13,1998-05-13,"*",TRUE,TRUE,"Species Unidentified","20to100","Unknown","Manatee Marine Shrimpers Rest - Tampa",,27.46667,-82.70417,"Unknown"
1214,,1998-05-13,1998-05-13,"*",TRUE,TRUE,"Species Unidentified","20to100","Brackish","Tampa Bay",,27.93472,-82.4586,"Unknown"
1260,,1998-05-20,1998-05-20,"*",TRUE,TRUE,"Species Unidentified","20to100","Unknown","Tampa Bay",,27.99055,-82.69334,"Unknown"
1261,,1998-05-20,1998-05-20,"*",TRUE,TRUE,"Species Unidentified","20to100","Unknown","Tampa Bay",,27.99055,-82.69334,"Unknown"
1288,,1998-05-28,1998-05-28,"*",TRUE,TRUE,"Species Unidentified","20to100","Unknown","Tampa Bay",,27.75027,-82.63084,"Unknown"
1291,,1998-05-30,1998-05-30,"*",TRUE,TRUE,"Species Unidentified","20to100","Saltwater","Tarpon Springs Powerplant - Tampa",,28.13222,-82.75777,"Unknown"
1293,,1998-05-31,1998-05-31,"*",TRUE,TRUE,"Species Unidentified","20to100","Saltwater","Canal - Tampa",,27.7786,-82.43083,"Unknown"
1360,,1998-06-07,1998-06-07,"*",TRUE,TRUE,"Species Unidentified","20to100","Unknown","Tampa Bay",,27.93472,-82.4586,"Unknown"
1374,,1998-06-19,1998-06-19,"*",TRUE,TRUE,"Species Unidentified","20to100","Freshwater","Alafia River - Tampa",,27.88443,-82.3211,"Unknown"
1385,,1998-06-26,1998-06-26,"*",TRUE,TRUE,"Species Unidentified","20to100","Saltwater","Tidalstream, Pasadena Golf &Yacht - Tampa",,27.7575,-82.73555,"Unknown"
1446,,1998-07-30,1998-07-30,"People castnetting and handling small turtles.  Referred to FMP",TRUE,TRUE,"Species Unidentified","20to100","Saltwater","Ft. DeSoto",,27.61693,-82.71777,"FishingMortality"
1452,,1998-08-02,1998-08-02,"*",TRUE,TRUE,"Baitfish","20to100","Freshwater","Tampa Bay",,28.06778,-82.75138,"Unknown"
1453,,1998-08-02,1998-08-02,"*",TRUE,TRUE,"Baitfish","20to100","Saltwater","Tampa Bay",,28.06778,-82.75138,"Unknown"
1454,,1998-08-02,1998-08-02,"*",TRUE,TRUE,"Baitfish","20to100","Freshwater","Tampa Bay",,28.06778,-82.75138,"Unknown"
1455,,1998-08-02,1998-08-02,"*",TRUE,TRUE,"Baitfish","20to100","Saltwater","Tampa Bay",,28.06778,-82.75138,"Unknown"
1456,,1998-08-02,1998-08-02,"*",TRUE,TRUE,"Baitfish","20to100","Saltwater","Tampa Bay",,28.06778,-82.75138,"Unknown"
1460,,1998-08-02,1998-08-02,"*",TRUE,TRUE,"Baitfish","20to100","Saltwater","Tampa Bay",,28.06778,-82.75138,"Unknown"
1462,,1998-08-03,1998-08-03,"*",TRUE,TRUE,"Baitfish","20to100","Saltwater","Tampa Bay",,28.06778,-82.75138,"Unknown"
1497,,1998-08-16,1998-08-16,"Reported seeing dead baitfish in palm river by hwy 60, called back, spoke with deputy, sounds like low do kill, disturbed water, bad smell",TRUE,TRUE,"Baitfish","20to100","Brackish","Palm River - Tampa",,27.93417,-82.37888,"LowDissolvedOxygen"
1519,,1998-09-02,1998-09-02,"Returned call twice - no answer",TRUE,TRUE,"Seatrout, Grunts, Sheepshead","20to100","Brackish","Tampa Bay",,27.93472,-82.4586,"Unknown"
1548,,1998-09-26,1998-09-26,"Lake at Colonial Guard Apt Complex.",TRUE,TRUE,"Bass, Carp","20to100","Brackish","Tampa Bay",,27.93472,-82.4586,"LowDissolvedOxygen"
1553,,1998-09-29,1998-09-29,"*",TRUE,TRUE,"Bream, Carp","1000s","Freshwater","Colonial Guard Apts - Carrolwood - Tampa",,28.05639,-82.50333,"LowDissolvedOxygen"
1570,,1998-10-10,1998-10-10,"Dead fish in his canal and crabs leaving the water.",TRUE,TRUE,"Dogfish","20to100","Brackish","Davis Island - Tampa",,27.92167,-82.45583,"LowDissolvedOxygen"
1584,,1998-10-20,1998-10-20,"*",TRUE,TRUE,"Mullet","20to100","Saltwater","Tampa Bay",,27.75027,-82.63084,"LowDissolvedOxygen"
4243,,1998-10-21,1998-10-21,"Hurricane Georges had just passed through",TRUE,TRUE,"Species Unidentified","20to100","Saltwater","Unidentified",,27.8261,-82.60055,"LowDissolvedOxygen"
1591,,1998-10-29,1998-10-29,"*",TRUE,TRUE,"Species Unidentified","20to100","Freshwater","Tampa Bay",,27.95472,-82.25916,"LowDissolvedOxygen"
4244,,1998-11-03,1998-11-03,"Bump on both sides of its head",TRUE,TRUE,"Spanish Mackerel","1to19","Saltwater","Ft. DeSoto",,27.61693,-82.71777,"Other"
1598,,1998-11-06,1998-11-06,"Caller was a fisheries biologist with the Game and Fish Commission - SunCom # - 595-3209.  Field investigation - Measured DO, took water for algal analysis.  Observed site - Probably low DO event - explained to the Barrows.",TRUE,TRUE,"Mullet, Red Drum","20to100","Freshwater","Twin Lakes 62nd Ave. North - Shore Acres - Tampa",,27.77638,-82.72916,"LowDissolvedOxygen"
1599,,1998-11-08,1998-11-08,"Explained low DO.",TRUE,TRUE,"Mullet","20to100","Freshwater","Twin Lakes - Tampa",,27.77638,-82.72916,"LowDissolvedOxygen"
1601,,1998-11-08,1998-11-08,"About 1000 fish dead in the lake behind condo.  All sizes.  Investigated kill - see data sheet",TRUE,TRUE,"Species Unidentified","1000s","Freshwater","Off Exit 16 - Tampa",,27.96555,-82.80027,"LowDissolvedOxygen"
1607,,1998-11-09,1998-11-09,"Caller was with Game and Fish Commision.  10-12 mullet dead; fish still dying - gasping at surface.",TRUE,TRUE,"Mullet","20to100","Unknown","Tampa Bay",,27.8261,-82.60055,"LowDissolvedOxygen"
1663,,1998-12-27,1998-12-27,"Reporting a fish kill in Alafia River and wanted to know if there had been some type of spill.",TRUE,TRUE,"Species Unidentified","20to100","Freshwater","Alafia River - Tampa",,27.88443,-82.3211,"LowTemperature"
4247,,1999-01-07,1999-01-07,,TRUE,TRUE,"Tilapia, Garfish","20to100","Saltwater","Tampa Bay",,27.8261,-82.60055,"Unknown"
1685,,1999-01-09,1999-01-09,"*",TRUE,TRUE,"Species Unidentified","20to100","Freshwater","9790 66th St. Clearwater - Tampa",,27.8425,-82.69971,"LowTemperature"
1688,,1999-01-12,1999-01-12,"*",TRUE,TRUE,"Species Unidentified","20to100","Brackish","Lake behind Pediatric Health Alliance - Tampa",,27.93472,-82.4586,"LowTemperature"
4248,,1999-01-12,1999-01-12,,TRUE,TRUE,"Tilapia","100s","Freshwater","Sawgrass",,27.8261,-82.60055,"LowTemperature"
1746,,1999-04-11,1999-04-11,"*",TRUE,TRUE,"Species Unidentified","20to100","Saltwater","Mouth of Alafia River Taylor Co. - Tampa",,27.4325,-82.14139,"Unknown"
1747,,1999-04-14,1999-04-14,"*",TRUE,TRUE,"Cowfish, Triggerfish","20to100","Brackish","Hillsborough River - Tampa",,28.10361,-82.27834,"Unknown"
1752,,1999-04-20,1999-04-20,"*",TRUE,TRUE,"Species Unidentified","20to100","Brackish","Hillsborough River - Tampa",,28.10361,-82.27834,"Unknown"
1763,,1999-05-04,1999-05-04,"Refferred to Bureau of Emergency Response in Tampa.",TRUE,TRUE,"Species Unidentified","20to100","Brackish","Tampa Bay",,27.93472,-82.4586,"Unknown"
1780,,1999-05-15,1999-05-15,"*",TRUE,TRUE,"Species Unidentified","100s","Freshwater","Lake St. George - Tampa",,28.06167,-82.71972,"LowDissolvedOxygen"
1783,,1999-05-19,1999-05-19,"*",TRUE,TRUE,"Perch, Bream, Garfish","20to100","Freshwater","Gamble Creek",,27.52,-82.41721,"Unknown"
1787,,1999-05-24,1999-05-24,"Fowarded to GFC Lakeland office",TRUE,TRUE,"Bass, Bluegill","20to100","Freshwater","Gamble Creek",,27.52,-82.41721,"LowDissolvedOxygen"
1798,,1999-06-10,1999-06-10,"Earnest processed water and said it was Low DO.",TRUE,TRUE,"Species Unidentified","20to100","Freshwater","4th St. & 66th Ave. S - Tampa",,27.77638,-82.72916,"LowDissolvedOxygen"
1800,,1999-06-12,1999-06-12,"*",TRUE,TRUE,"Species Unidentified","20to100","Freshwater","Imperial Lake - Tampa",,27.56193,-82.5725,"LowDissolvedOxygen"
1808,,1999-06-18,1999-06-18,"*",TRUE,TRUE,"Shiner","1000s","Saltwater","Howard Park on Gulf - Tampa",,28.15028,-82.79943,"Unknown"
1809,,1999-06-19,1999-06-19,"*",TRUE,TRUE,"Catfish, Crab, Shrimp","20to100","Saltwater","Bahia del Sol Marina - Tampa",,27.72833,-82.47583,"Unknown"
1820,,1999-07-02,1999-07-02,"*",TRUE,TRUE,"Species Unidentified","20to100","Freshwater","Cross Key Apartments - Tampa",,27.91693,-82.7836,"LowDissolvedOxygen"
1829,,1999-07-19,1999-07-19,"*",TRUE,TRUE,"Bass, Bream","20to100","Freshwater","Tampa Bay",,27.93472,-82.4586,"LowDissolvedOxygen"
1836,,1999-08-01,1999-08-01,"*",TRUE,TRUE,"Species Unidentified","20to100","Brackish","Off of Kennedy & Westshore - Tampa",,27.97527,-82.53305,"LowDissolvedOxygen"
1867,,1999-08-20,1999-08-20,"*",TRUE,TRUE,"Species Unidentified","1to19","Freshwater","Near Honeywell Ulmerton & 66th - Tampa",,27.89277,-82.78833,"LowDissolvedOxygen"
1887,,1999-09-03,1999-09-03,"Karen is forwarding info from Howard Jones of Pesacola FMP.",TRUE,TRUE,"Species Unidentified, Crab","20to100","Saltwater","Pensacola - Tampa",,27.8261,-82.60055,"LowDissolvedOxygen"
1888,,1999-09-04,1999-09-04,"Multiple species",TRUE,TRUE,"Species Unidentified","100s","Freshwater","Lake Viking - Tampa",,27.8175,-82.65583,"LowDissolvedOxygen"
1901,,1999-09-08,1999-09-08,"*",TRUE,TRUE,"Snook, Red Drum, Tarpon","20to100","Saltwater","Tampa Bay",,28.06778,-82.75138,"LowDissolvedOxygen"
1905,,1999-09-08,1999-09-08,"Referred to GFC.",TRUE,TRUE,"Species Unidentified","20to100","Brackish","Tampa Bay",,27.93472,-82.4586,"LowDissolvedOxygen"
1910,,1999-09-09,1999-09-09,"*",TRUE,TRUE,"Species Unidentified","20to100","Freshwater","Tampa Bay",,28.06778,-82.75138,"LowDissolvedOxygen"
1911,,1999-09-09,1999-09-09,"*",TRUE,TRUE,"Species Unidentified","20to100","Freshwater","Tampa Bay",,28.06778,-82.75138,"LowDissolvedOxygen"
1922,,1999-09-13,1999-09-13,"*",TRUE,TRUE,"Mullet, Tilapia, Red Drum","20to100","Freshwater","Bullfrog Creek",,27.83722,-82.39693,"Unknown"
1923,,1999-09-13,1999-09-13,"*",TRUE,TRUE,"Species Unidentified","20to100","Freshwater","Bullfrog Creek",,27.83722,-82.39693,"Unknown"
1925,,1999-09-13,1999-09-13,"Suspects that effluent from local fish farm is killing the fish.",TRUE,TRUE,"Mullet, Tilapia","20to100","Freshwater","Bullfrog Creek",,27.83722,-82.39693,"Unknown"
1928,,1999-09-14,1999-09-14,"At fish and got sick.  FMRI went out to investigate. Low DO problem.",TRUE,TRUE,"Mullet, Bream","20to100","Freshwater","Bullfrog Creek",,27.83722,-82.39693,"LowDissolvedOxygen"
1930,,1999-09-14,1999-09-14,"Wanted info on the water samples FMRI collected & processed from local fish kill.",TRUE,TRUE,"Species Unidentified","20to100","Freshwater","Bullfrog Creek",,27.83722,-82.39693,"LowDissolvedOxygen"
2020,,1999-10-09,1999-10-09,"*",TRUE,TRUE,"Grouper","20to100","Brackish","MacDill AFB - Tampa",,27.86167,-82.51722,"Unknown"
38514,1673,1999-10-13,1999-10-13,"Caller noted dead fish in Blind Pass",TRUE,TRUE,"Species Unidentified","Unknown","Saltwater","Blind Pass",,27.73866,-82.75501,"RedTide"
38516,1673,1999-10-13,1999-10-13,"Caller noted dead minnows and respiratory irritation off of Bully's creek which runs into sarasota bay",TRUE,TRUE,"Minnow","Unknown","Saltwater","Bully's Creek","Sarasota Bay",27.41327,-82.57823,"RedTide"
38518,1673,1999-10-13,1999-10-13,"Reported dead fish in blind pass, James and Emilio Investigated and didnt find any, gave water sample to Ernest 330 cells/L 1670 Cells/L",TRUE,TRUE,"Grunt, Mullet, Red Drum","Unknown","Saltwater","Blinds Pass",,27.7391,-82.75419,"RedTide"
